Zipcode, Latest_File, Last_Updated
02771,results_MA/02771_CI1_120719_16_44_34.csv,12/07/19 16:44
01262,results_MA/01262_CI1_120719_16_44_36.csv,12/07/19 16:44
01752,results_MA/01752_CI1_120719_16_44_36.csv,12/07/19 16:44
01240,results_MA/01240_CI1_120719_16_44_37.csv,12/07/19 16:44
02574,results_MA/02574_CI2_120719_16_44_38.csv,12/07/19 16:44
01115,results_MA/01115_CI4_120719_16_44_38.csv,12/07/19 16:44
02060,results_MA/02060_CI1_120719_16_44_39.csv,12/07/19 16:44
01566,results_MA/01566_CI1_120719_16_44_41.csv,12/07/19 16:44
01452,results_MA/01452_CI1_120719_16_44_42.csv,12/07/19 16:44
01775,results_MA/01775_CI2_120719_16_44_44.csv,12/07/19 16:44
02140,results_MA/02140_CI2_120719_16_44_45.csv,12/07/19 16:44
01050,results_MA/01050_CI4_120719_16_44_46.csv,12/07/19 16:44
01525,results_MA/01525_CI1_120719_16_44_46.csv,12/07/19 16:44
02090,results_MA/02090_CI2_120719_16_44_52.csv,12/07/19 16:44
01983,results_MA/01983_CI1_120719_16_44_52.csv,12/07/19 16:44
02446,results_MA/02446_CI2_120719_16_44_53.csv,12/07/19 16:44
02356,results_MA/02356_CI1_120719_16_44_55.csv,12/07/19 16:44
02738,results_MA/02738_CI2_120719_16_44_57.csv,12/07/19 16:44
01824,results_MA/01824_CI1_120719_16_44_58.csv,12/07/19 16:44
02067,results_MA/02067_CI1_120719_16_45_00.csv,12/07/19 16:45
01862,results_MA/01862_CI1_120719_16_45_01.csv,12/07/19 16:45
01256,results_MA/01256_CI4_120719_16_45_02.csv,12/07/19 16:45
02644,results_MA/02644_CI2_120719_16_47_11.csv,12/07/19 16:47
02032,results_MA/02032_CI2_120719_16_47_12.csv,12/07/19 16:47
02215,results_MA/02215_CI2_120719_16_47_13.csv,12/07/19 16:47
01451,results_MA/01451_CI1_120719_16_47_13.csv,12/07/19 16:47
02653,results_MA/02653_CI2_120719_16_47_17.csv,12/07/19 16:47
02642,results_MA/02642_CI2_120719_16_47_18.csv,12/07/19 16:47
02132,results_MA/02132_CI2_120719_16_47_20.csv,12/07/19 16:47
01220,results_MA/01220_CI1_120719_16_47_21.csv,12/07/19 16:47
02041,results_MA/02041_CI2_120719_16_47_22.csv,12/07/19 16:47
01301,results_MA/01301_CI4_120719_16_47_23.csv,12/07/19 16:47
01569,results_MA/01569_CI1_120719_16_47_24.csv,12/07/19 16:47
02465,results_MA/02465_CI2_120719_16_47_25.csv,12/07/19 16:47
02302,results_MA/02302_CI1_120719_16_47_26.csv,12/07/19 16:47
02466,results_MA/02466_CI2_120719_16_47_30.csv,12/07/19 16:47
01257,results_MA/01257_CI1_120719_16_47_34.csv,12/07/19 16:47
02639,results_MA/02639_CI2_120719_16_47_36.csv,12/07/19 16:47
02135,results_MA/02135_CI2_120719_16_47_41.csv,12/07/19 16:47
01509,results_MA/01509_CI1_120719_16_47_41.csv,12/07/19 16:47
02715,results_MA/02715_CI1_120719_16_47_42.csv,12/07/19 16:47
01364,results_MA/01364_CI1_120719_16_47_43.csv,12/07/19 16:47
01027,results_MA/01027_CI4_120719_16_47_45.csv,12/07/19 16:47
01535,results_MA/01535_CI1_120719_16_47_46.csv,12/07/19 16:47
02379,results_MA/02379_CI1_120719_16_47_47.csv,12/07/19 16:47
01890,results_MA/01890_CI2_120719_16_47_48.csv,12/07/19 16:47
01985,results_MA/01985_CI1_120719_16_47_48.csv,12/07/19 16:47
02139,results_MA/02139_CI2_120719_16_47_52.csv,12/07/19 16:47
01915,results_MA/01915_CI1_120719_16_47_54.csv,12/07/19 16:47
01607,results_MA/01607_CI1_120719_16_47_57.csv,12/07/19 16:47
02151,results_MA/02151_CI1_120719_16_47_58.csv,12/07/19 16:47
02137,results_MA/02137_CI2_120719_16_48_01.csv,12/07/19 16:48
02458,results_MA/02458_CI2_120719_16_48_02.csv,12/07/19 16:48
01518,results_MA/01518_CI1_120719_16_48_03.csv,12/07/19 16:48
02043,results_MA/02043_CI1_120719_16_48_04.csv,12/07/19 16:48
02381,results_MA/02381_CI2_120719_16_48_06.csv,12/07/19 16:48
01105,results_MA/01105_CI4_120719_16_48_08.csv,12/07/19 16:48
01747,results_MA/01747_CI1_120719_16_48_09.csv,12/07/19 16:48
01540,results_MA/01540_CI1_120719_16_48_10.csv,12/07/19 16:48
01902,results_MA/01902_CI1_120719_16_48_11.csv,12/07/19 16:48
02791,results_MA/02791_CI2_120719_16_48_17.csv,12/07/19 16:48
02672,results_MA/02672_CI2_120719_16_48_17.csv,12/07/19 16:48
01453,results_MA/01453_CI1_120719_16_48_20.csv,12/07/19 16:48
02462,results_MA/02462_CI2_120719_16_48_21.csv,12/07/19 16:48
02018,results_MA/02018_CI1_120719_16_48_23.csv,12/07/19 16:48
02176,results_MA/02176_CI1_120719_16_48_25.csv,12/07/19 16:48
01005,results_MA/01005_CI1_120719_16_48_27.csv,12/07/19 16:48
01440,results_MA/01440_CI1_120719_16_48_28.csv,12/07/19 16:48
01772,results_MA/01772_CI1_120719_16_48_34.csv,12/07/19 16:48
01097,results_MA/01097_CI4_120719_16_48_36.csv,12/07/19 16:48
02675,results_MA/02675_CI2_120719_16_48_38.csv,12/07/19 16:48
01075,results_MA/01075_CI4_120719_16_48_39.csv,12/07/19 16:48
02472,results_MA/02472_CI2_120719_16_48_40.csv,12/07/19 16:48
02343,results_MA/02343_CI1_120719_16_48_42.csv,12/07/19 16:48
01538,results_MA/01538_CI1_120719_16_48_43.csv,12/07/19 16:48
01342,results_MA/01342_CI4_120719_16_48_43.csv,12/07/19 16:48
01515,results_MA/01515_CI1_120719_16_48_45.csv,12/07/19 16:48
02144,results_MA/02144_CI2_120719_16_48_46.csv,12/07/19 16:48
01010,results_MA/01010_CI1_120719_16_48_47.csv,12/07/19 16:48
02128,results_MA/02128_CI2_120719_16_48_47.csv,12/07/19 16:48
01341,results_MA/01341_CI4_120719_16_48_48.csv,12/07/19 16:48
02113,results_MA/02113_CI2_120719_16_48_48.csv,12/07/19 16:48
02535,results_MA/02535_CI2_120719_16_48_51.csv,12/07/19 16:48
01770,results_MA/01770_CI2_120719_16_48_51.csv,12/07/19 16:48
01718,results_MA/01718_CI2_120719_16_48_52.csv,12/07/19 16:48
01532,results_MA/01532_CI1_120719_16_48_54.csv,12/07/19 16:48
02631,results_MA/02631_CI2_120719_16_48_54.csv,12/07/19 16:48
01074,results_MA/01074_CI1_120719_16_48_57.csv,12/07/19 16:48
01467,results_MA/01467_CI1_120719_16_49_02.csv,12/07/19 16:49
01845,results_MA/01845_CI1_120719_16_49_03.csv,12/07/19 16:49
02648,results_MA/02648_CI2_120719_16_49_05.csv,12/07/19 16:49
02188,results_MA/02188_CI1_120719_16_49_07.csv,12/07/19 16:49
02030,results_MA/02030_CI2_120719_16_49_08.csv,12/07/19 16:49
01093,results_MA/01093_CI4_120719_16_49_09.csv,12/07/19 16:49
02305,results_MA/02305_CI1_120719_16_49_13.csv,12/07/19 16:49
02066,results_MA/02066_CI1_120719_16_49_15.csv,12/07/19 16:49
01088,results_MA/01088_CI4_120719_16_49_16.csv,12/07/19 16:49
01247,results_MA/01247_CI1_120719_16_49_17.csv,12/07/19 16:49
01560,results_MA/01560_CI1_120719_16_49_20.csv,12/07/19 16:49
01527,results_MA/01527_CI1_120719_16_49_20.csv,12/07/19 16:49
02125,results_MA/02125_CI2_120719_16_51_55.csv,12/07/19 16:51
01354,results_MA/01354_CI4_120719_16_49_25.csv,12/07/19 16:49
01090,results_MA/01090_CI4_120719_16_49_27.csv,12/07/19 16:49
01237,results_MA/01237_CI1_120719_16_49_28.csv,12/07/19 16:49
02558,results_MA/02558_CI2_120719_16_49_33.csv,12/07/19 16:49
02171,results_MA/02171_CI1_120719_16_49_36.csv,12/07/19 16:49
01080,results_MA/01080_CI1_120719_16_49_37.csv,12/07/19 16:49
01610,results_MA/01610_CI1_120719_16_49_41.csv,12/07/19 16:49
01106,results_MA/01106_CI4_120719_16_49_42.csv,12/07/19 16:49
01586,results_MA/01586_CI1_120719_16_49_43.csv,12/07/19 16:49
02341,results_MA/02341_CI1_120719_16_49_43.csv,12/07/19 16:49
01376,results_MA/01376_CI4_120719_16_49_44.csv,12/07/19 16:49
01226,results_MA/01226_CI4_120719_16_49_45.csv,12/07/19 16:49
01748,results_MA/01748_CI2_120719_16_49_47.csv,12/07/19 16:49
02355,results_MA/02355_CI2_120719_16_49_48.csv,12/07/19 16:49
01521,results_MA/01521_CI1_120719_16_49_48.csv,12/07/19 16:49
02346,results_MA/02346_CI2_120719_16_49_49.csv,12/07/19 16:49
01506,results_MA/01506_CI1_120719_16_49_49.csv,12/07/19 16:49
01252,results_MA/01252_CI1_120719_16_49_52.csv,12/07/19 16:49
01244,results_MA/01244_CI1_120719_16_49_56.csv,12/07/19 16:49
02190,results_MA/02190_CI1_120719_16_49_57.csv,12/07/19 16:49
01003,results_MA/01003_CI4_120719_16_49_59.csv,12/07/19 16:49
01473,results_MA/01473_CI1_120719_16_50_00.csv,12/07/19 16:50
01740,results_MA/01740_CI1_120719_16_50_02.csv,12/07/19 16:50
01380,results_MA/01380_CI1_120719_16_50_02.csv,12/07/19 16:50
01068,results_MA/01068_CI1_120719_16_50_04.csv,12/07/19 16:50
01524,results_MA/01524_CI1_120719_16_50_06.csv,12/07/19 16:50
02040,results_MA/02040_CI1_120719_16_50_08.csv,12/07/19 16:50
02152,results_MA/02152_CI1_120719_16_50_13.csv,12/07/19 16:50
02124,results_MA/02124_CI2_120719_16_50_14.csv,12/07/19 16:50
02719,results_MA/02719_CI2_120719_16_50_18.csv,12/07/19 16:50
02339,results_MA/02339_CI1_120719_16_50_20.csv,12/07/19 16:50
02303,results_MA/02303_CI1_120719_16_50_20.csv,12/07/19 16:50
02561,results_MA/02561_CI2_120719_16_50_28.csv,12/07/19 16:50
01082,results_MA/01082_CI1_120719_16_50_29.csv,12/07/19 16:50
02632,results_MA/02632_CI2_120719_16_50_34.csv,12/07/19 16:50
02536,results_MA/02536_CI2_120719_16_50_34.csv,12/07/19 16:50
01008,results_MA/01008_CI4_120719_16_50_36.csv,12/07/19 16:50
02222,results_MA/02222_CI2_120719_16_50_37.csv,12/07/19 16:50
02534,results_MA/02534_CI2_120719_16_51_55.csv,12/07/19 16:51
01507,results_MA/01507_CI1_120719_16_50_38.csv,12/07/19 16:50
02047,results_MA/02047_CI2_120719_16_50_40.csv,12/07/19 16:50
01746,results_MA/01746_CI2_120719_16_50_40.csv,12/07/19 16:50
02745,results_MA/02745_CI2_120719_16_50_42.csv,12/07/19 16:50
02453,results_MA/02453_CI2_120719_16_50_42.csv,12/07/19 16:50
02072,results_MA/02072_CI1_120719_16_50_46.csv,12/07/19 16:50
02360,results_MA/02360_CI2_120719_16_50_47.csv,12/07/19 16:50
02133,results_MA/02133_CI2_120719_16_50_51.csv,12/07/19 16:50
02337,results_MA/02337_CI1_120719_16_50_52.csv,12/07/19 16:50
01056,results_MA/01056_CI4_120719_16_50_53.csv,12/07/19 16:50
02643,results_MA/02643_CI2_120719_16_50_55.csv,12/07/19 16:50
02532,results_MA/02532_CI2_120719_16_51_04.csv,12/07/19 16:51
02460,results_MA/02460_CI2_120719_16_51_06.csv,12/07/19 16:51
02770,results_MA/02770_CI2_120719_16_51_06.csv,12/07/19 16:51
01863,results_MA/01863_CI1_120719_16_51_07.csv,12/07/19 16:51
02359,results_MA/02359_CI1_120719_16_51_12.csv,12/07/19 16:51
02492,results_MA/02492_CI2_120719_16_51_16.csv,12/07/19 16:51
01373,results_MA/01373_CI4_120719_16_51_17.csv,12/07/19 16:51
02664,results_MA/02664_CI2_120719_16_51_25.csv,12/07/19 16:51
01504,results_MA/01504_CI1_120719_16_51_27.csv,12/07/19 16:51
01602,results_MA/01602_CI1_120719_16_51_33.csv,12/07/19 16:51
02038,results_MA/02038_CI1_120719_16_51_37.csv,12/07/19 16:51
01066,results_MA/01066_CI4_120719_16_51_44.csv,12/07/19 16:51
01611,results_MA/01611_CI1_120719_16_51_46.csv,12/07/19 16:51
02744,results_MA/02744_CI2_120719_16_51_49.csv,12/07/19 16:51
